-11.819	 -0.627	 -2.418	 -1.783	 -9.162	  0.553	 -0.036	  1.335	  1.159	 -5.757	  2.020	  1.791	 -1.916	 -5.076	  2.444	 -0.648	  1.806	 -2.424	 -4.272	  2.839	  2.620	 -2.976	  2.267	 -1.808	  0.431	  1.746	  0.496	 -0.181	 -1.139	 -3.586	  0.056	  0.089	  0.100	  0.188	  0.218
  2.680	  1.712	 -6.161	  4.538	 -5.372	  3.789	  2.377	  3.202	 -2.486	  3.948	  3.126	  3.652	 -2.933	  1.015	  4.245	  3.498	  4.348	  3.867	  5.074	  0.005	  4.569	  5.926	 -1.557	  1.474	  3.141	  2.010	  5.128	 -0.898	  1.861	  4.805	  0.131	  0.192	  0.057	  0.184	  0.238
 -2.685	  0.779	  7.922	  4.540	  2.595	  2.145	 -5.221	 -7.683	 -2.413	 -4.919	  1.032	  0.680	  3.783	  4.621	  0.742	  1.994	  3.220	 -1.342	  1.545	-16.170	 -3.122	 -2.131	 -5.034	 -1.398	 -9.478	 -2.939	 -6.258	 -2.460	 -1.841	-14.352	  0.196	  0.056	  0.228	  0.191	  0.065
 -6.818	  1.350	  0.668	 -3.244	  3.602	  0.959	  3.915	  0.759	  2.866	  3.808	 -0.689	  2.079	  2.609	  3.440	  4.784	  3.312	 -8.906	 -5.489	  1.122	  0.575	 -6.070	  4.589	  3.725	  4.010	  3.881	  2.958	  3.548	  4.193	  3.309	  2.068	  0.174	  0.103	  0.203	  0.098	  0.193
  6.070	  2.213	  6.841	  7.539	  4.461	  0.933	 -0.686	  7.318	  3.767	  0.721	  4.435	 -1.906	 -6.641	 -1.842	  4.134	  6.921	  3.702	  1.212	  6.732	  2.794	  9.096	  4.839	  3.839	  8.939	  6.307	  7.430	  2.767	  7.702	  2.226	  7.976	  0.246	  0.186	  0.174	  0.179	  0.247
  3.014	  2.072	 -9.806	  4.818	 -7.268	  3.304	  0.662	 -0.715	 -1.689	  1.600	  3.130	 -0.675	  2.334	  3.047	  3.490	  3.266	 -7.463	  1.893	  4.429	  2.456	  3.730	 -4.938	 -1.098	  1.504	-11.042	  4.622	  4.860	 -3.547	  4.196	-12.654	  0.109	  0.211	  0.126	  0.088	  0.248
  5.502	 -0.998	  6.632	  6.078	  4.941	  6.127	 -4.409	  4.333	  4.417	  3.775	  5.264	  2.821	  2.615	  6.480	  4.359	  0.336	  7.384	  5.343	 -7.948	  1.668	  5.873	  5.416	  4.445	  0.506	  4.168	  2.716	  1.835	  1.813	  0.119	  5.198	  0.234	  0.108	  0.246	  0.124	  0.186
  2.026	-14.378	 -1.158	  0.639	  2.147	 -4.579	  0.739	 -9.784	  1.844	  1.362	 -4.274	 -0.008	  1.025	 -0.021	 -3.127	-10.351	  4.426	  3.754	  3.763	 -2.406	  5.406	  4.888	  2.747	  5.281	  0.409	  1.215	 -0.272	  1.476	  1.198	  3.925	  0.141	  0.079	  0.074	  0.199	  0.225
  4.815	  0.543	 -0.832	  5.011	  4.818	 -4.984	 -2.305	 -0.839	 -0.728	  1.222	 -5.103	  0.810	  1.282	 -0.721	 -2.306	 -0.308	  1.910	 -2.323	  1.664	-13.554	  0.695	 -8.837	 -4.545	 -2.032	 -0.867	  1.619	  0.622	 -1.334	 -4.478	  0.113	  0.203	  0.174	  0.108	  0.107	  0.128
  2.760	  2.706	  3.528	-10.783	 -9.610	  1.259	  1.382	 -6.059	 -1.904	 -0.581	 -5.712	 -7.169	 -2.116	 -0.590	 -3.267	  0.589	 -5.764	 -5.858	 -0.922	 -0.390	 -5.597	 -1.567	 -0.601	 -4.330	 -3.341	 -2.631	 -1.817	 -1.940	 -6.760	 -8.695	  0.153	  0.052	  0.158	  0.149	  0.087
  7.219	  8.519	  7.405	 -5.414	  7.672	  7.637	  7.176	  4.793	  2.704	 -8.259	  7.408	  2.036	  6.224	  2.703	 -0.484	  5.510	  3.261	  7.481	  6.191	  5.710	 -0.423	 -5.635	  3.318	  3.975	  1.804	  0.691	  7.295	  6.438	  3.188	  7.052	  0.226	  0.240	  0.149	  0.186	  0.226
 -0.808	  0.195	-12.056	  1.880	 -3.413	 -2.411	 -6.503	 -1.567	 -1.435	 -4.826	-14.180	 -2.436	 -1.377	 -1.982	-11.995	 -2.556	 -0.875	 -1.662	 -4.345	 -0.822	 -1.784	 -8.137	 -6.709	 -4.327	 -5.607	-27.717	 -7.177	 -2.871	 -2.960	 -8.989	  0.108	  0.113	  0.076	  0.141	  0.096
  0.686	  4.880	  8.484	  2.986	  5.892	  3.381	  3.882	 -0.632	  3.091	  1.516	 -7.598	 -3.955	 -1.092	 -2.191	 -1.077	  1.726	  2.000	 -0.733	 -2.084	-11.508	 -5.163	 -2.903	 -0.781	 -1.678	 -4.387	 -1.579	-13.499	 -6.282	 -6.154	 -5.286	  0.179	  0.119	  0.117	  0.246	  0.061
  1.815	  0.730	  2.350	  2.564	  2.407	  2.088	  1.210	  0.989	 -1.782	 -5.447	 -0.211	 -1.095	 -9.166	 -2.827	 -1.093	  0.985	 -0.650	 -3.308	 -4.957	 -1.814	 -4.325	 -1.372	 -2.399	 -4.069	 -6.034	-11.255	-21.592	 -5.294	-11.698	 -5.364	  0.107	  0.095	  0.186	  0.097	  0.096
  0.699	 -2.991	  0.050	 -1.652	 -1.961	  2.484	  2.579	 -3.018	 -0.347	 -2.920	 -8.679	 -1.175	  0.833	 -0.791	 -1.158	 -4.907	 -9.194	 -0.736	 -0.054	 -4.482	  2.882	  3.367	 -7.390	 -2.273	 -1.132	 -3.202	-10.082	 -6.739	 -4.569	  1.861	  0.057	  0.144	  0.099	  0.145	  0.219
  2.700	  0.705	 -2.058	  3.889	  3.530	  1.827	  4.237	  1.545	  4.262	 -1.381	  4.249	  0.902	  1.251	 -0.157	 -4.140	  5.708	  3.414	  0.472	 -3.583	  4.598	  1.725	  2.903	 -3.193	  1.540	  4.681	  4.153	-22.156	  2.996	  1.326	  2.215	  0.131	  0.181	  0.136	  0.121	  0.233
  6.789	  0.486	 -1.312	 -0.586	 -3.379	  3.437	  2.178	  1.392	 -3.270	 -3.271	 -6.155	 -3.431	 -4.448	 -4.803	 -3.592	 -0.765	 -4.628	 -4.559	 -7.932	-10.296	 -1.040	 -3.490	 -3.025	 -1.034	 -7.333	 -5.502	 -4.289	 -1.800	 -8.569	 -3.602	  0.186	  0.231	  0.052	  0.078	  0.080
  7.264	  6.112	  4.153	  6.053	 -3.103	 -4.910	  3.725	-11.380	  4.486	  4.987	  0.006	  0.869	 -2.627	  5.734	  2.281	  5.924	  7.627	  4.793	  4.360	  3.739	  2.459	  7.572	  5.546	  6.134	  0.225	  5.330	  4.685	  5.532	  2.316	  2.368	  0.219	  0.139	  0.218	  0.177	  0.195
  6.634	  4.768	 10.773	 10.361	  8.423	 -0.574	  3.954	  2.891	 -3.483	 -1.085	  3.546	-12.890	  1.359	  1.324	  2.351	  4.409	  5.462	  0.396	  2.052	  3.896	  1.345	  3.543	 -1.017	 -8.330	 -7.833	 -4.491	 -5.550	 -2.522	 -1.218	 -2.732	  0.224	  0.185	  0.207	  0.241	  0.074
  7.519	  7.863	  8.587	  5.801	  4.306	  2.212	  3.060	 -6.517	  1.656	 -2.335	 -1.992	 -1.811	 -6.803	  2.258	  2.858	 -0.849	  0.499	-11.534	-14.693	  0.689	 -7.615	  1.574	 -2.144	  0.866	 -2.726	 -0.700	 -4.721	 -4.457	 -1.400	 -0.381	  0.206	  0.209	  0.125	  0.141	  0.088
  7.505	  8.724	  4.002	  7.502	  4.511	  0.455	 -3.705	 -0.921	  4.742	  4.744	 -1.277	-19.619	  1.493	 -3.017	 -5.719	  2.274	 -6.654	  1.879	 -0.749	 -1.692	  1.663	 -0.434	 -3.240	 -1.256	 -2.791	 -0.588	 -4.197	 -3.666	 -9.440	 -2.993	  0.224	  0.197	  0.180	  0.104	  0.083
  6.241	  4.861	  5.585	  7.515	  1.457	  4.818	 -8.100	  3.565	 -2.195	  4.630	 -7.239	 -0.170	  1.978	  4.619	  1.627	  1.769	  6.693	  5.812	 -0.640	  4.820	  4.670	  5.314	 -0.431	  1.563	 -4.156	 -3.395	  4.749	 -3.031	 -0.686	 -0.951	  0.226	  0.113	  0.226	  0.112	  0.169
  8.186	  6.647	  3.364	  2.421	  4.880	  5.263	 -2.382	  5.200	 -5.499	 -3.701	  5.211	 -7.782	 -0.043	  4.878	 -5.135	  6.988	-13.760	  3.312	  3.133	 -0.648	  3.198	  6.085	 -4.625	  2.702	  4.104	-10.823	-11.627	  1.264	 -1.367	  3.411	  0.246	  0.176	  0.106	  0.214	  0.139
  3.064	  3.726	  5.945	  5.433	-12.609	  2.980	  0.877	 -1.462	  1.475	  2.167	  0.407	 -1.791	 -0.806	  1.750	 -5.501	 -3.518	 -3.976	  0.552	 -0.046	 -1.657	 -0.387	 -2.230	 -3.608	 -2.069	 -2.602	-12.274	 -8.278	 -8.715	-10.775	 -8.666	  0.107	  0.206	  0.118	  0.191	  0.075
 -1.199	  1.625	  5.044	-10.476	  2.405	  0.646	  1.020	  0.651	 -3.123	 -0.005	 -1.479	 -7.554	-11.775	 -1.997	 -1.092	 -3.009	 -2.703	 -4.634	 -6.822	 -3.203	 -5.822	-14.825	 -7.882	 -5.853	 -5.075	-20.076	-12.435	-11.598	 -5.943	 -7.357	  0.118	  0.153	  0.123	  0.099	  0.058
 -4.049	  2.296	-12.778	 -1.153	 -9.989	  1.198	-11.316	 -5.374	 -0.596	 -9.261	 -0.845	-17.396	 -7.853	 -5.180	 -5.650	  0.321	-10.929	  0.219	 -2.987	 -0.165	 -3.653	 -0.309	 -1.405	  0.302	 -0.131	 -1.325	 -2.045	 -2.092	 -0.055	  0.833	  0.230	  0.082	  0.096	  0.060	  0.102
 -0.087	  5.416	  4.731	  2.265	  4.750	  3.162	  2.829	  2.550	  3.646	  3.885	  3.141	 -1.444	  2.788	  1.112	  3.626	  1.173	 -4.077	 -7.143	  3.379	 -0.942	 -8.968	 -8.827	  1.548	  4.614	 -5.396	  3.583	  4.787	  5.548	  0.591	  2.548	  0.182	  0.206	  0.125	  0.060	  0.209
  2.323	 -2.880	  4.528	  1.324	 -1.212	  2.021	  1.864	 -5.642	 -9.399	 -2.336	  3.750	  2.241	 -2.287	  3.178	  5.527	  6.320	  4.443	  5.709	 -1.416	  4.770	  3.641	  4.775	  0.382	 -3.574	 -2.996	  1.661	 -6.926	 -3.525	  0.619	 -0.057	  0.197	  0.063	  0.202	  0.113	  0.194
 -4.204	-10.876	  6.355	  0.047	  4.630	 -8.058	  3.545	  4.951	  5.491	  5.279	  3.580	 -6.882	  0.036	 -2.915	  7.077	  0.237	  1.494	 -3.202	  3.908	  6.015	  2.399	  7.874	  5.165	  6.736	  5.206	 -4.532	  0.782	  1.220	  5.885	  4.216	  0.193	  0.161	  0.114	  0.193	  0.220
  3.671	  8.135	 -3.053	  8.056	  1.110	  6.474	  3.150	  1.344	 -6.017	  6.522	  5.996	  4.816	  4.478	 -9.652	  4.352	  6.179	  5.570	  1.777	 -0.006	  3.515	  3.985	  6.184	  5.835	  0.791	  4.492	  3.601	  1.491	 -0.832	  1.812	  4.769	  0.229	  0.248	  0.160	  0.110	  0.191
  4.702	  0.001	 -4.400	  0.290	  3.550	 -5.661	  1.511	  1.221	 -2.692	 -1.243	  0.338	 -0.196	-11.368	  1.835	 -3.005	 -0.709	  3.573	  0.012	  0.397	 -7.618	  2.688	  3.516	 -3.372	 -0.161	 -2.371	-18.677	  0.773	 -4.806	 -1.612	  0.111	  0.248	  0.130	  0.083	  0.108	  0.125
  0.934	 -5.467	  4.100	 -2.624	  2.880	  2.776	 -0.311	  1.374	  1.670	 -2.755	 -0.455	 -2.383	  0.158	 -0.288	  0.561	  2.403	 -0.746	  0.835	 -2.043	 -2.760	 -0.879	 -0.548	 -4.653	 -1.923	 -3.057	-15.613	 -4.292	 -3.194	 -5.714	 -5.110	  0.094	  0.154	  0.127	  0.186	  0.109
 -1.275	  5.446	  5.356	 -0.548	  3.759	  1.781	  3.338	  3.186	  2.966	  3.512	  2.978	  0.129	 -1.819	  1.864	  3.432	  3.874	 -2.719	  4.205	  3.966	  1.897	  3.931	  1.448	 -3.694	-13.235	 -3.812	  0.536	 -0.596	 -0.493	  0.697	 -2.802	  0.163	  0.202	  0.059	  0.215	  0.145
 -7.837	  0.590	  0.867	 -2.783	 -3.918	 -1.858	-11.246	 -3.223	-13.286	 -7.760	 -7.109	-13.489	 -6.576	 -1.889	 -5.140	 -1.228	 -2.059	 -6.468	 -8.090	 -1.330	  0.323	-10.482	 -6.978	 -1.739	 -8.865	 -0.814	  0.353	 -0.290	 -0.864	 -5.634	  0.141	  0.062	  0.121	  0.050	  0.144
  1.540	  5.153	  2.025	  2.768	  0.548	 -0.990	 -7.661	 -6.772	 -3.121	  0.246	  1.174	 -0.454	  0.394	 -4.106	 -2.330	 -0.805	 -6.695	-12.704	 -2.883	 -2.371	 -3.427	-12.128	 -7.333	 -8.019	 -3.744	 -5.091	-12.535	 -8.089	 -7.802	 -9.590	  0.074	  0.225	  0.137	  0.122	  0.076
 -0.146	 -0.623	 -4.788	 -2.778	 -0.359	 -1.785	 -8.852	-14.703	 -2.790	 -3.019	 -3.836	 -4.489	 -2.122	 -9.746	 -8.478	-13.975	 -4.830	 -4.763	-12.015	 -1.502	-11.288	 -1.501	 -4.903	-24.936	 -6.804	-12.016	 -2.545	 -4.683	 -3.260	 -3.623	  0.125	  0.053	  0.102	  0.059	  0.134
  9.747	  4.287	  9.695	  9.053	 -1.505	  6.930	  5.029	  7.462	  6.780	  3.638	 -0.761	 -2.258	  5.497	  3.359	  3.676	  1.521	  3.193	  3.530	 -0.315	-17.959	 -2.340	 -1.205	 -2.946	  1.102	  1.136	 -1.443	  0.220	 -2.927	 -1.053	 -0.760	  0.202	  0.236	  0.244	  0.165	  0.092
 -7.432	  0.118	  5.931	  5.774	  3.073	 -1.205	 -1.314	  1.660	  1.218	  0.464	 -0.006	 -0.314	 -1.559	  0.019	 -3.095	 -6.138	 -5.148	 -0.746	 -1.202	 -6.621	 -8.767	 -2.566	 -0.984	 -4.430	 -5.705	 -7.612	 -3.415	 -4.114	 -9.774	 -1.567	  0.189	  0.177	  0.122	  0.071	  0.080
-21.252	  2.783	  5.185	  4.384	  2.918	 -3.200	 -3.623	 -2.927	  2.552	 -0.026	  1.576	-11.908	 -1.792	 -5.503	 -4.308	 -6.535	 -1.608	 -2.476	 -2.554	 -1.128	 -5.438	 -6.097	 -6.498	 -3.251	 -1.903	 -7.398	 -5.565	 -3.788	 -3.186	 -2.231	  0.080	  0.247	  0.160	  0.051	  0.122
  4.770	 -6.212	  8.238	  1.923	  0.572	  5.727	  2.116	 -3.965	  0.916	  1.073	  0.446	  4.054	  2.968	-16.336	 -0.133	  0.219	  1.932	  1.082	  2.893	 -6.265	  5.493	  6.155	  3.364	  2.618	  2.225	 -5.466	  6.090	  0.882	  5.740	  3.455	  0.246	  0.189	  0.150	  0.063	  0.195
  0.758	  8.051	  9.889	 -0.321	  6.594	  5.542	  5.349	  2.782	 -0.571	 -1.155	  1.937	  1.841	  8.152	  8.621	  4.405	  3.309	  4.366	  6.165	  2.530	 -0.403	  8.226	 -6.162	 -1.607	  4.987	 -4.678	  4.692	 -0.041	  4.440	  1.656	 -1.646	  0.227	  0.156	  0.228	  0.235	  0.161
  2.623	 -0.357	  7.381	  0.967	 -4.123	  3.097	 -1.616	 -0.469	-10.423	  1.048	  6.195	  1.311	  5.621	  6.411	  6.274	  3.515	  0.079	  2.546	  6.721	  6.519	  8.482	 -1.779	  8.444	  7.310	  6.594	  5.624	  1.090	  6.627	  0.097	  5.288	  0.210	  0.210	  0.139	  0.153	  0.249
  0.239	 -9.604	  1.376	  2.542	  0.119	 -5.146	  2.812	  0.480	  2.460	  1.518	 -4.790	 -3.699	  0.729	 -2.557	  3.695	  4.096	  5.314	  3.621	  2.180	  2.619	  3.161	 -0.426	  5.050	  3.183	 -1.532	  1.266	  3.595	  0.995	  5.642	  0.076	  0.158	  0.081	  0.174	  0.094	  0.232
  1.391	  5.316	 -5.902	-11.253	  2.787	 -0.495	  2.584	 -6.756	 -2.014	 -6.474	 -1.253	  3.244	 -0.095	  4.051	  5.413	  5.989	  2.917	  2.766	 -2.564	  4.115	  5.882	 -0.169	 -1.003	 -0.230	 -1.731	 -0.462	  4.524	  4.787	  4.498	  4.412	  0.223	  0.145	  0.206	  0.093	  0.188
 -3.860	  9.967	  5.539	  4.269	  4.335	  5.263	  0.872	  3.255	  2.270	 -1.426	  0.652	  1.282	  2.787	 -1.288	 -1.089	 -1.213	  0.283	  0.083	 -0.501	 -5.226	 -3.142	 -1.539	  2.322	  1.133	 -6.718	 -0.731	 -2.534	 -0.537	 -5.636	 -1.636	  0.249	  0.165	  0.090	  0.214	  0.066
  2.075	  3.805	  3.321	 -9.159	 -6.262	 -1.431	 -3.987	 -4.436	  0.291	 -1.326	 -4.676	  4.686	  1.709	  5.046	 -2.704	  2.401	  3.495	  1.427	  4.655	 -1.217	 -4.003	  1.244	  3.680	 -3.322	  1.987	  0.252	  1.729	  1.284	 -1.165	 -3.056	  0.078	  0.115	  0.236	  0.139	  0.217
  3.154	  2.183	  2.085	  5.057	  4.128	  3.964	  2.186	  2.472	  4.240	  2.141	 -1.854	  2.669	  0.489	 -0.883	  2.499	  3.087	 -1.492	  1.982	 -2.583	 -0.285	  1.683	 -1.472	 -5.510	 -3.344	 -3.762	 -2.353	 -2.220	 -9.101	 -3.849	 -8.147	  0.141	  0.231	  0.102	  0.212	  0.081
  4.379	 -8.430	  7.090	  5.512	 -0.552	  2.942	  3.905	  3.687	  5.232	  4.539	 -4.271	 -2.310	  2.970	  5.061	  0.574	  2.544	  6.642	  6.156	 -0.596	  6.250	  7.141	  3.616	  4.153	  1.705	 -0.536	  0.324	  1.527	 -2.402	  0.143	  0.366	  0.207	  0.225	  0.070	  0.219	  0.184
  0.519	 -5.089	  2.296	  4.613	 -2.089	 -0.897	  2.595	  2.827	  0.217	  4.082	  0.912	  3.771	  2.137	 -6.792	  4.487	 -1.557	  4.449	 -8.755	  2.221	  2.306	 -1.846	  1.436	  3.849	  0.894	  1.913	 -5.765	  3.315	  1.779	  4.160	  3.216	  0.087	  0.107	  0.230	  0.106	  0.244
 -7.853	  0.416	  3.831	  1.515	  1.207	  5.544	  4.268	  4.005	  4.101	 -6.587	 -1.352	  3.904	  3.979	  4.556	 -0.093	  5.621	 -0.323	 -9.795	  1.130	  1.635	 -5.034	  4.085	  2.166	  1.527	  2.324	 -8.997	 -2.254	  0.051	  2.202	  2.383	  0.162	  0.151	  0.175	  0.167	  0.153
  5.385	  6.343	  5.879	  0.004	  1.709	  5.309	  3.095	  1.919	 -5.830	 -2.047	  5.653	  4.961	  4.988	  6.429	  4.032	  2.364	  6.594	  1.818	  4.195	  3.763	  4.680	  5.686	  5.261	  0.616	 -1.223	 -3.760	  4.521	 -5.389	 -2.909	  0.918	  0.139	  0.249	  0.122	  0.198	  0.222
  6.701	  7.202	  4.597	  4.689	 -3.752	  1.560	  3.400	  3.295	  2.989	 -8.718	  3.382	 -2.575	  0.826	 -0.099	  3.916	 -3.403	 -1.292	 -1.642	 -2.201	 -2.561	  3.280	 -6.227	 -0.260	 -1.797	 -6.706	 -3.254	-10.541	 -0.339	 -1.808	  1.177	  0.170	  0.236	  0.077	  0.163	  0.135
  7.486	  5.123	  5.213	  4.423	  6.558	  1.344	  2.094	  3.034	  2.446	  0.655	  2.082	 -4.524	 -2.009	 -9.569	  1.644	 -0.611	 -6.066	 -1.408	 -7.561	 -5.087	 -2.627	 -1.578	 -4.121	 -5.432	 -2.578	 -7.265	 -2.505	-10.576	 -3.248	-10.225	  0.165	  0.185	  0.227	  0.065	  0.070
  6.059	  6.428	  5.356	  9.242	  6.722	  5.353	 -2.044	  7.751	 -9.708	  1.125	 -2.132	  6.125	 -1.256	-10.457	  5.440	  2.343	 -0.917	  4.691	  4.035	 -3.128	 -6.940	  1.484	  1.770	  0.778	  0.346	 -4.935	 -5.350	 -4.135	 -3.285	 -0.979	  0.118	  0.248	  0.240	  0.241	  0.099
 -3.081	 -0.896	 -1.581	 -2.402	 -1.026	 -4.268	 -1.515	 -0.534	  0.497	 -2.679	-20.968	 -4.622	 -5.500	 -6.794	  0.699	 -5.579	 -2.881	 -4.528	 -9.952	 -1.334	 -2.575	 -1.084	 -4.896	 -5.942	 -5.556	 -7.256	 -2.334	 -6.136	 -5.394	 -1.498	  0.071	  0.076	  0.195	  0.058	  0.144
  3.854	  3.972	  1.946	  5.057	  0.355	 -3.028	  0.903	  1.988	  1.536	  1.178	  0.628	  2.647	  2.191	  0.935	  4.645	  4.776	 -3.856	  3.516	  1.262	  1.032	-10.979	  1.983	  2.384	  1.666	 -4.780	 -2.322	 -0.069	  0.881	  3.319	  2.417	  0.246	  0.052	  0.084	  0.209	  0.133
  0.854	  0.719	 -5.212	 -5.342	 -2.872	 -7.525	 -1.765	-12.857	 -7.172	 -1.137	 -5.810	-10.777	 -4.621	 -2.002	 -2.692	 -2.094	 -9.108	 -6.547	-19.793	 -4.246	 -4.874	-10.452	 -8.154	-23.767	 -5.138	 -6.880	 -5.855	 -6.081	-17.507	 -9.476	  0.113	  0.125	  0.071	  0.071	  0.108
  5.485	  6.419	  7.325	  0.199	 -7.314	  2.126	  0.430	  3.825	 -2.132	  1.773	  4.492	 -7.050	  4.071	  1.672	  0.600	 -2.627	  3.013	 -0.368	  1.672	  5.285	  4.900	 -0.196	 -4.495	 -1.496	  5.104	  2.154	 -6.028	  3.836	  4.358	  1.192	  0.161	  0.246	  0.132	  0.077	  0.224
  7.171	 10.916	 10.778	  6.368	  7.763	  1.078	  7.398	  6.967	  1.291	 -5.472	 -0.330	 -9.190	  5.609	  2.312	  4.096	  0.888	 -0.741	 -4.002	-11.032	 -2.911	 -8.999	  1.230	 -0.462	 -5.283	 -4.499	 -1.039	 -1.023	 -4.772	 -1.477	 -1.263	  0.235	  0.138	  0.214	  0.245	  0.061
 -0.448	  2.557	  5.440	 -1.268	  0.367	  3.373	  4.282	 -2.657	 -1.510	  4.123	 -1.500	  1.191	  3.381	 -4.996	  3.590	  2.299	  4.715	  1.984	  4.611	  4.211	  6.149	  4.804	  4.857	  3.759	  5.507	  3.093	  5.411	  3.282	 -0.775	 -9.717	  0.150	  0.194	  0.106	  0.108	  0.249
  7.226	  8.191	  7.844	  1.543	  4.018	 -4.178	  5.147	  2.274	  1.692	  0.066	  2.393	  1.950	  2.843	  3.569	  4.521	  3.433	  3.238	  3.491	  2.251	 -4.323	  3.364	 -2.489	  2.516	 -1.179	  1.727	 -1.550	 -3.461	  1.195	 -8.449	 -5.083	  0.247	  0.174	  0.137	  0.173	  0.092
  1.884	  4.384	 -2.348	 -3.539	  0.762	  0.833	  0.329	  1.939	  2.788	  0.468	 -0.186	  0.679	 -0.984	  2.431	 -2.325	  0.623	  4.623	  1.188	 -3.530	  4.614	  2.009	  5.649	  3.476	  3.948	 -6.684	  1.883	  5.484	  4.885	  2.571	  5.943	  0.209	  0.152	  0.104	  0.078	  0.213
  5.691	  5.767	  5.700	  3.964	  3.911	 -0.558	 -1.345	  1.136	 -0.370	 -6.643	  0.684	  1.291	 -0.311	  2.193	 -2.416	  3.203	  0.511	 -9.076	 -2.605	-13.267	 -1.707	 -1.894	  1.068	 -2.304	 -0.229	 -4.504	 -2.323	 -2.758	 -6.544	-13.676	  0.242	  0.090	  0.082	  0.218	  0.061
  2.711	  5.042	  4.390	  2.347	  3.310	 -1.445	 -3.315	  1.228	  1.283	 -3.938	  0.375	 -2.114	  0.530	  2.907	  4.622	  2.902	  1.425	  1.401	  3.499	  4.091	  1.554	  3.882	 -4.372	  2.711	-14.998	 -0.098	 -4.052	 -5.428	 -1.572	  0.510	  0.212	  0.065	  0.144	  0.140	  0.157
 -1.483	  2.879	 -2.550	  1.166	  1.353	-13.545	  0.723	 -0.760	 -1.224	-10.356	 -0.499	 -5.880	-12.192	-14.870	 -6.570	 -9.636	 -4.824	-17.389	 -3.351	 -1.524	 -0.877	  0.639	 -4.342	  0.079	 -3.696	 -4.777	  0.065	  0.056	 -2.397	 -3.082	  0.207	  0.160	  0.056	  0.083	  0.097
  0.663	  2.120	  0.820	 -2.143	 -3.800	  2.632	 -2.482	  1.703	 -3.844	-11.310	  0.315	  1.004	-10.947	  0.530	 -0.237	  0.353	 -2.919	  0.537	 -1.102	-14.589	 -2.522	 -0.244	 -0.069	 -5.783	 -5.866	 -0.526	 -7.259	 -1.217	 -2.365	-11.805	  0.072	  0.173	  0.094	  0.146	  0.146
  5.758	  5.899	  0.128	  1.745	  3.333	 -2.304	 -5.110	  2.129	 -0.751	  1.231	  1.559	  1.177	  1.094	  1.455	 -2.034	  3.059	 -0.798	 -2.461	  0.342	-13.771	  2.064	  1.085	 -2.496	 -0.013	 -2.369	 -6.628	-19.724	 -0.272	 -9.948	 -0.199	  0.191	  0.121	  0.127	  0.148	  0.099
 -0.245	  0.705	 -1.330	 -4.978	 -1.187	 -7.984	 -3.470	 -4.444	 -2.281	 -0.497	 -2.018	 -1.342	 -5.145	 -5.649	 -5.162	 -0.467	 -9.711	 -3.157	 -2.412	 -5.265	 -5.239	 -4.818	 -4.874	-10.627	 -5.845	-16.797	-10.190	 -6.752	-18.309	 -3.738	  0.056	  0.099	  0.164	  0.055	  0.133
 10.712	  2.192	 12.217	 10.256	  8.273	 -5.239	  7.155	  3.760	  5.256	 -7.141	-12.689	  0.374	-11.183	  2.075	  4.531	  5.761	 -3.210	  1.981	 -7.007	  2.574	 -0.032	  0.547	  0.719	  1.109	 -1.570	-14.529	-13.078	 -1.961	 -2.387	 -4.926	  0.246	  0.220	  0.240	  0.131	  0.078
  6.642	  9.372	  3.158	  6.715	  3.239	  2.842	  5.164	  1.304	  4.448	  5.223	  1.271	 -3.062	  0.537	 -3.139	  2.938	 -5.401	  0.849	 -2.766	 -1.525	 -1.507	  0.757	  1.666	  1.294	 -3.236	  0.035	 -1.050	-16.940	 -1.499	 -1.064	 -2.739	  0.178	  0.214	  0.204	  0.160	  0.085
  2.108	 -0.193	  4.882	  4.909	  1.372	 -1.472	  4.676	  0.914	  3.648	 -6.965	  1.676	  3.527	  2.321	 -9.007	  1.251	  5.782	  2.470	 -2.177	  1.948	  0.688	  4.481	  0.187	 -0.613	  1.989	  2.216	 -1.849	-10.422	 -3.724	 -0.560	 -3.200	  0.130	  0.071	  0.178	  0.250	  0.147
  6.237	  5.103	 -8.133	 -0.640	  2.352	  6.902	  6.433	  3.737	 -4.828	  3.361	 -2.232	-10.304	 -1.760	  5.898	  2.136	  6.529	  6.984	  2.481	  2.267	  6.907	  6.609	  5.340	  5.508	  3.738	 -0.091	 -6.336	  1.042	  0.233	 -6.178	  2.216	  0.162	  0.209	  0.178	  0.172	  0.208
  0.829	 -1.448	  0.217	 -1.928	  1.822	 -6.473	 -1.088	 -0.757	 -3.046	 -1.871	 -4.190	 -2.092	 -0.855	-10.284	 -2.620	  1.863	  2.454	 -8.119	 -5.438	 -6.453	  1.485	 -2.659	  1.634	  0.804	 -6.776	  1.527	  0.212	 -4.034	  0.549	  1.477	  0.100	  0.088	  0.148	  0.054	  0.223
  0.756	  2.959	  0.066	 -1.616	  0.053	-10.069	 -0.443	-16.497	 -7.272	 -4.656	 -1.144	-14.821	-30.171	 -2.610	 -4.624	 -2.526	 -3.660	 -0.565	 -5.604	 -6.195	 -4.642	 -5.474	 -0.247	 -6.771	 -2.287	 -4.208	 -2.974	 -4.669	 -0.456	 -0.433	  0.166	  0.085	  0.065	  0.099	  0.111
